"globalid";"LOCALIDAD";"COD_LOCALIDAD";"UBIC";"CTL1";"P5";"P6";"P7";"P7S1A";"P7S1B";"P9";"P10";"P11";"P11S3";"P12";"no_sabe_edad_fecha";"P13";"P14S1";"P14S2";"P14S3";"P14S4";"P14S5";"P14S6";"P14S7";"P14S8";"P15";"P16";"P16S1";"P17";"P17_2";"P17_3";"P18S1";"P18S2";"P19";"P20";"P21";"P22S1";"P22S2";"P22S3";"P22S4";"P22S5";"P22S6";"P22S7";"P23S1";"P23S2";"P23S3";"P23S4";"P23S5";"P23S6";"P23S7";"P23S8";"P23S9";"P23S10";"visita_municipio";"visita_pais";"ninguna_ciudad_f24";"P25S1";"P25S2";"P25S3";"P25S4";"P25S5";"P26";"P27";"P28";"P28_1S1";"P28_1S2";"P28_1S3";"P28_1S4";"P28_1S5";"P28_1S6";"P28_1S7";"P28_1S8";"P28_1S9";"P28_1S10";"P28_1S11";"P28_2";"P29S1";"P29S1A1";"P29S2";"P29S2A1";"P29S3";"P29S3A1";"P29S4";"P29S4A1";"P29S5";"P29S5A1";"P30S1";"P30S1A1";"P30S2";"P30S2A1";"P30S3";"P30S3A1";"P30S4";"P30S4A1";"P30S5";"P30S5A1";"P30S6";"P30S6A1";"P30S7";"P30S7A1";"P30S8";"P30S8A1";"P30S9";"P30S9A1";"P30_1";"P30_2";"P31";"P31S1";"P32";"P33S1";"P33S2";"P33S3";"P33S4";"P33S5";"P33S6";"P33S7";"P33S8";"P33S9";"P34";"P35S1";"P35S2";"P35S3";"P35S4";"P35S5";"P36";"P37S1";"P37S2";"P37S3";"P37S4";"P37S5";"P37S6";"P37S7";"P37S8";"P37S9";"P37S10";"P37_1";"P38";"P38_1";"P39";"P39_1";"P39_2";"P39_3";"P40";"P40S1A";"P40S1B";"P40S2";"P41";"P42";"P43";"P44";"P45";"RES_FIN"
"{285796E6-AACA-411E-839A-AEEC6074BB9A}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";11;1;1;;"25";0;6;4;4;4;4;4;4;4;4;1;3;5;6;11;;"5";6;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;1;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;12;2;;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;5;"2";"Vender";;;1;6;0;3;1;2;;;;1
"{528E376A-3804-4322-BAC2-D1C052C7EB1C}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"36";0;6;4;4;4;4;4;4;4;4;1;7;5;6;5;11;"0";5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;20;1;20;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;5;"3";"Enseñar";;;1;2;6;3;1;2;;;;1
"{75514A96-419D-47E1-9D17-6DF4D38AF293}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;2;;"42";0;6;4;4;4;4;4;4;4;4;1;7;4;9;6;11;"25";5;1;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;1;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;1;15;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;5;"5";"Hacer múltiples tareas";;;1;20;5;3;2;2;;;;1
"{6BA2A35E-5ED4-41DA-8BE9-381054C0C9F2}";"Antonio Nariño";15;1;2;8;;1;"Santa Fe";"3";3;1;1;;"42";0;5;4;4;2;4;4;4;4;4;1;5;10;1;3;5;"15";0;1;1;11;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;2;;1;18;2;;2;;2;;2;;2;;2;;1;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;10;1;2;"8,9";"Construir";"Reparar";;1;0;8;6;1;2;;;;1
"{5F88783E-3C2D-4C30-92CA-0DD94BE94219}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;2;2;;"28";0;6;4;4;4;4;4;4;4;4;1;5;13;1;2;6;"1";6;1;5;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;1;2;2;2;2;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;;1;22;1;19;1;18;2;;2;;2;;2;;2;;2;3;1;1;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;"2";"Vender";;;2;;;;2;3;;;;1
"{5A95F8D1-391E-4E2B-A783-3859B5E50F21}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"30";0;6;4;4;4;4;4;4;4;4;1;5;11;6;11;;"15";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;1;2;1;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;15;2;;2;;2;;2;;2;;2;;2;;2;1;2;;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;2;2;2;3;"2";"Vender";;;2;;;;1;2;;;;1
"{AFD9DAE8-5E24-49EF-86ED-441FB77C2791}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;2;1;;"56";0;6;4;4;4;4;4;4;4;4;1;5;11;6;11;;"40";5;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;1;2;3;5;"2";"Vender";;;2;;;;2;1;;;;1
"{88BD3ED5-C801-4DEF-B31A-1E237723A576}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"28";0;6;4;4;4;4;4;4;4;4;1;5;11;1;2;6;"15";0;1;7;7;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;15;1;12;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;2;1;2;1;2;2;3;"2";"Vender";;;2;;;;1;2;;;;1
"{4D7D1280-25F2-4B31-8B78-9AAA6958F394}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"25";5;1
"{5EE1216C-36C9-4983-A9A9-04B982B14D56}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"47";5;1
"{F186F0AF-AF96-49D8-A9E9-0F8568B61359}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"36";0;6;4;4;4;4;4;4;4;4;1;5;11;6;4;11;"1";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;1;20;2;;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;5;"2";"Vender";;;1;3;0;2;1;2;;;;1
"{FE8AD880-8E7B-46B2-8005-952271B5E1BA}";"Antonio Nariño";15;4;2;8;;1;"Antonio Nariño";"15";4;1;3;1;"45";0;6;4;4;4;4;4;4;4;4;1;3;4;5;6;2;"1";2;1;5;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"1";;2;2;2;1;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;1;18;2;;2;;2;;2;;2;;2;;3;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;3;"8";"Construir";;;2;;;;1;2;;;;1
"{FFB3C0C1-8204-4C88-B410-50867668A185}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"33";5;1
"{D343FCEF-5F49-4C9E-97A6-9DFA8528D3A1}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"36";0;6;4;4;3;4;4;4;4;3;1;4;999;6;5;11;"10";5;1;9;10;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;14;1;18;1;17;1;18;2;;2;;2;;2;;2;;1;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;4;"7";"Cocinar";;;1;9;1;6;1;2;;;;1
"{F8F21FA6-AF1D-46AD-9389-C8531C9CBB33}";"Antonio Nariño";15;1;2;8;;1;"Puente Aranda";"16";3;1;1;;"28";0;6;4;4;4;4;2;4;4;4;1;5;11;6;2;1;"10";5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;1;15;1;15;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;5;2;5;"2,8";"Vender";"Construir";;2;;;;1;2;;;;1
"{7DB54CAF-B519-4652-AFBF-0AA784EE73F6}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;2;1;;"39";0;6;4;4;4;4;4;4;4;4;1;5;11;5;6;11;"20";0;1;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;25;1;22;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;2;1;2;2;5;"5";"Hacer múltiples tareas";;;2;;;;2;1;;;;1
"{A3F0BB1D-20FA-4427-B43F-6A1B29EAECF7}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"50";1;1
"{BB61D103-D7EE-49B7-A5B7-14C37DCD3683}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"30";0;6;4;4;4;4;4;4;4;4;1;5;11;5;1;2;"20";2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;20;1;22;1;12;1;20;1;20;1;20;1;20;2;;2;3;1;1;;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;1;1;2;2;2;2;1;1;2;2;2;5;"2";"Vender";;;2;;;;1;2;;;;1
"{7B392978-17BA-4E0A-A3E8-CBBACA8BD881}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;2;;"30";0;6;4;4;4;4;4;4;4;4;1;5;11;6;10;;"20";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;5;"9";"Reparar";;;2;;;;1;2;;;;1
"{AB44E1DF-A1ED-465C-B07C-4F47F10040F7}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"35";0;6;4;4;4;4;4;4;4;4;1;4;6;6;8;5;"15";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;17;1;17;1;17;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;5;"8";"Construir";;;2;;;;1;2;;;;1
"{CD5C7E6F-1AF8-4B83-B6C3-46050C5D8870}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"49";0;6;4;4;4;4;4;4;4;4;1;5;11;6;5;8;"20";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;1;20;1;20;1;20;1;20;2;;2;;2;;2;;2;2;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;5;"3";"Enseñar";;;1;2;0;2;1;2;;;;1
"{F4018D0A-3C35-465B-AE36-B0A766851855}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"50";0;6;4;4;4;4;4;4;4;4;1;3;5;5;6;8;"30";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;17;1;17;1;17;1;17;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;2;"9";"Reparar";;;2;;;;1;1;;;;1
"{49EA159C-A843-477B-B419-79DF7B57DD29}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"53";1;1
"{4742DF91-10B3-41F3-B9B8-44DA4DA6DDC5}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"45";5;1
"{EEFFE0B9-07E7-472D-8F08-570030B08E19}";"Antonio Nariño";15;1;2;8;;1;"San Cristóbal";"4";3;1;1;;"73";0;6;4;4;3;4;4;4;4;3;2;3;2;6;11;;"2";0;1;12;11;2;2;1;2;2;2;2;1;1;2;2;2;2;2;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;8;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;18;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;3;4;1;"5";"Hacer múltiples tareas";;;1;12;0;4;1;2;;;;1
"{30C27BB8-2ECD-4E62-B690-0F4867879090}";"Antonio Nariño";15;1;2;8;;1;"Santa Fe";"3";3;1;1;;"46";0;6;4;4;4;4;4;4;4;4;1;5;10;6;11;;"30";0;1;5;8;2;2;1;2;2;1;2;1;1;2;1;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;8;1;7;1;7;1;15;1;9;2;;2;;2;;2;;2;2;1;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;2;2;1;1;1;2;3;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{88F8BF57-C274-4141-BDE9-35D98F87D12A}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"40";0;6;4;4;4;4;4;4;4;4;1;3;1;6;11;;"20";0;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;1;7;2;;2;;2;;2;;2;;2;;3;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;3;"3,2";"Enseñar";"Vender";;1;2;0;2;2;2;;;;1
"{1D158EF8-2029-4F0B-B4BC-E0C5A09294B9}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"47";0;6;4;4;3;4;4;4;4;4;1;4;8;6;11;;"15";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;1;2;2;2;2;1;2;2;1;2;2;2;1;2;;2;;2;;2;;2;;1;20;1;15;1;15;2;;2;;2;;2;;2;;2;;2;3;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;4;"7,8";"Cocinar";"Construir";;1;3;0;6;2;2;;;;1
"{E6E6A9ED-6833-4817-B69C-F235D03CD99D}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"35";0;6;3;4;3;4;3;4;4;4;1;4;7;6;5;2;"1";0;1;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;1;13;1;13;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;1;1;2;2;2;1;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{B2B4716B-594E-4646-8BAC-D67CBD254CE2}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"32";1;1
"{0C7E8DE7-EAF8-49BF-9AFB-69816ED13DE7}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"31";0;6;4;4;4;4;4;4;4;4;1;5;11;3;5;6;"10";0;1;1;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;10;1;12;1;12;2;;2;;2;;2;;2;;2;;2;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;1;1;1;2;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{527F360E-1B27-415C-8F3C-0AFD906B0944}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";12;1;1;;"27";0;6;4;4;4;4;4;4;4;4;1;3;5;2;5;6;"16";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;1;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;2;;;1;2;;;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;2;3;"5,1,9";"Hacer múltiples tareas";"Elaborar artesanías y obras de arte";"Reparar";2;;;;1;2;;;;1
"{675FD664-DEA6-42AC-8F1C-4BE8D3F523F6}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;2;;"48";0;6;4;4;4;4;4;4;4;4;1;4;999;10;;;"30";0;1;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;6;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;14;1;14;1;14;2;;2;;2;;2;;2;;2;;3;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;1;2;"5";"Hacer múltiples tareas";;;1;14;0;4;1;2;;;;1
"{0A0AFFEB-A75B-4BD8-8D81-0824CE037160}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"38";5;1
"{C0EF5589-A0B2-49C7-A660-CAEA16E5F779}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";4;1;1;;"34";0;6;4;4;4;4;4;4;4;4;1;3;2;6;5;11;"7";0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2
"{58F98055-A258-4722-B56D-EAA7EC333033}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"33";5;1
"{98B05173-CA7E-4C70-B6BD-CD68C6B164F2}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"30";1;1
"{5B82A8B4-DE40-4011-8B4F-80168D221B91}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;2;;"57";0;6;4;4;4;4;4;4;4;4;1;7;999;2;5;1;"3";2;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;3;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;2;;2;;2;;2;;2;;2;;2;;2;;1;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;10;1;2;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{C2F4CF45-DFC7-42C2-859F-93F79A09670F}";"Antonio Nariño";15;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"31";5;1
"{BA433389-7E67-4D64-B762-1272577888E8}";"Antonio Nariño";15;1;2;5;2;1;"Antonio Nariño";"15";3;1;2;;"46";0;6;4;4;4;4;4;4;4;4;1;3;3;2;11;;"3";4;1;4;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;4;1;2;2;1;2;2;2;2;1;2;2;2;1;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;1;1;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;2;2;1;2;"2";"Vender";;;1;5;3;2;1;2;;;;1
"{E2C29E53-6A77-48EA-A2E8-075FB77929CD}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;2;;"27";0;6;4;4;4;4;4;4;4;4;1;3;3;6;5;11;"7";9;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;15;2;;2;;2;;2;;2;;2;;2;;;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;10;2;5;"2";"Vender";;;2;;;;1;2;;;;1
"{DD3F27B0-6855-4C0A-AFB4-0AC2E1FA2AE3}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"74";0;6;4;4;4;4;4;4;4;4;1;2;;3;5;11;"60 años o más";11;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;1;2;2;2;1;2;3;5;"5";"Hacer múltiples tareas";;;1;50;8;3;1;2;;;;1
"{7CF50F70-5C71-4254-A233-B3D77BBAD3EA}";"Antonio Nariño";15;1;2;8;;1;"Antonio Nariño";"15";3;1;1;;"51";0;6;4;4;4;4;4;4;4;4;1;6;999;4;6;11;"2";8;1;5;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;10;5;;"8";"Construir";;;1;35;8;6;1;2;;;;1
