"globalid","edad_menstrual","recibe_ayuda","migrante","discapacidad","orientacion_sexual","LGBTI"
"{008D80FE-05EB-42D2-808D-790D5D1F039F}",NA,0,0,1,1,0
"{BEC8EDBB-6F48-4357-974F-B16892BFBC29}",NA,1,1,0,1,0
"{723421D5-C3C1-47AA-A715-83846F9F6DDB}",1,1,1,0,1,0
"{551B644F-378F-4E41-AB46-A65EB6CAF1D3}",NA,NA,NA,NA,NA,NA
"{1208804E-9BF9-4FEC-A615-00965B16FCDB}",NA,1,0,0,1,0
"{E3C3492F-F198-4EA3-AA6E-16BF868B0CD3}",NA,0,0,0,1,0
"{6447E7FD-519E-46FD-B2FA-75DA504E33C9}",NA,0,0,0,1,0
"{92F732E2-2735-4868-8575-560452669F56}",NA,1,0,0,1,0
"{CBC230C2-DEBD-42AF-8467-F39F7B9C30F9}",NA,1,0,0,1,0
"{6718FE37-8255-4CF8-B5D8-C1D517AA2F34}",1,NA,NA,NA,NA,NA
"{E1554620-3E2C-4B2E-ACF6-0050157E6016}",1,0,0,0,1,0
"{C0AB5324-D0F8-44A7-9B2B-EEA6DBE83D02}",NA,NA,NA,NA,NA,NA
"{7B55D084-EC2F-4FE3-B9F4-0D7A38DEF5F6}",1,0,0,0,1,0
"{E4F10634-4E4E-47F2-903E-6D4D1E42592A}",NA,1,0,0,1,0
"{09E38D39-A8F1-4244-81FF-8A9BC7880FC3}",NA,1,0,1,2,1
"{DB72B1EB-1D90-4610-9184-3752013B0113}",NA,1,0,0,1,0
"{8798495A-53F1-4DBD-8031-EADAF8E83510}",NA,NA,NA,NA,NA,NA
"{90D9D5E4-5741-4DA4-8F30-490090BD052F}",NA,NA,NA,NA,NA,NA
"{D44B5927-A5CF-4902-BA0B-68732FDB605B}",NA,NA,NA,NA,NA,NA
"{FA42EE0B-3F5A-4FE8-A396-D89B3004A76F}",NA,NA,NA,NA,NA,NA
"{2D6146B3-6D66-4777-B99B-44BC1875EA69}",NA,1,0,1,1,0
"{2BBD3D1C-0BC3-4155-A139-E5E72B5FAC86}",NA,0,0,0,1,0
"{E96CCEFD-1A58-4138-B345-E49FDBB510CD}",NA,0,0,0,7,0
"{AD92446D-6153-4276-BA2D-22E42F2513B4}",NA,0,0,0,7,0
"{DE35C465-E852-48D2-ABAB-43A40EA349DA}",NA,NA,NA,NA,NA,NA
"{CA384DC4-21E5-438F-B32C-A665828C1F9C}",NA,0,0,0,1,0
"{148FB15E-4502-42FE-810D-00C7549CB1F6}",NA,1,0,0,1,0
"{FC0062AC-F088-4A6C-8303-B2C88EA84E67}",NA,NA,NA,NA,NA,NA
"{24246F2A-C7D8-4DFA-BA31-1587D45EA412}",NA,0,0,1,1,0
"{E9AA1D49-1E2F-4910-AA3A-7BFE365203A0}",NA,1,1,0,1,0
"{E0972E77-37A7-4D96-AC50-9C11027F0421}",1,0,0,0,1,0
"{5C9FDB84-023D-41D7-8618-3C3E6249DE9D}",NA,1,1,1,1,0
"{C56CB71F-CE85-48AE-BD03-778A6DF8AFA0}",NA,0,1,0,1,0
"{0B731772-CF12-4199-8B69-CC9C20B03741}",NA,1,0,0,1,0
"{9A2E59A6-6FCB-4CDB-AD46-C913F92CE51A}",NA,1,0,1,1,0
"{ACAC44A6-736E-4815-B374-5C2014F871B2}",NA,1,0,1,1,0
"{A70873D7-CEEA-490B-ACB0-E8EA5C48CE11}",1,1,0,1,1,0
"{B01FD0BD-DC54-4CB4-8652-83A34A32FA3F}",NA,1,0,1,1,0
"{1E6D9028-531F-4480-A8B5-22C39D404704}",NA,1,0,0,1,0
"{7F631753-2F46-4A64-8EE4-C95F58DFEA5C}",NA,1,0,1,1,0
"{843B4CEF-9565-44FA-AE15-D85DB9AFDAA1}",NA,1,0,0,1,0
"{36EA0AD7-2C04-455E-920B-1E53056E4721}",NA,1,0,0,1,0
"{8F0CDC85-833B-4770-A30E-7527B1C3D26C}",NA,1,0,0,1,0
"{81A2AFA7-29E1-4E89-A197-57D2634767FA}",NA,1,0,0,1,0
"{12F0AF11-8B5C-491F-906A-4CA83910509B}",NA,0,0,0,1,0
"{9D86DD6D-E45F-4761-9462-D128C63B9030}",NA,0,1,0,1,0
"{B3AB6B3F-A54F-4061-B781-717E36367333}",NA,1,0,1,2,1
"{22F2709B-9CA0-43F3-BA02-52B523E18724}",2,1,0,0,1,0
"{C853A2A2-5F8F-4825-8F87-DD93AC163930}",NA,1,0,0,1,0
"{52D71FDF-E88F-419A-BC96-5E799AC21FC0}",NA,1,1,0,1,0
"{7019D9D5-C8B3-4DD9-B6C2-45606026024B}",NA,1,0,0,1,0
"{E1D2BD82-BB73-42E7-8E74-C246436C9537}",NA,1,0,1,1,0
"{3F8A2486-C76A-424D-B1AF-D8C51D27F011}",NA,0,0,0,1,0
"{4035EEE3-E672-4D93-AED0-C1D7D6890BDF}",NA,1,0,0,1,0
"{526A4241-7EB4-4686-974C-BBEC2BBFE409}",NA,NA,NA,NA,NA,NA
"{29F70069-4147-4BF9-97F0-1D1A9F470A21}",NA,NA,NA,NA,NA,NA
"{1731BE28-A9E9-4E72-91F8-DD85045689DC}",NA,NA,NA,NA,NA,NA
"{0CBD284F-E618-4C40-83C9-9CFFFBDCD2EF}",NA,0,0,0,1,0
"{27E91213-89E9-46FD-AC01-A289B12540F7}",1,NA,NA,NA,NA,NA
"{E210F109-8C5D-4E8B-97C4-1C54600EC13F}",NA,NA,NA,NA,NA,NA
"{EDF92F1E-7A7C-44DB-8CD9-F848CD5B34C2}",NA,NA,NA,NA,NA,NA
"{D353607D-5E61-4277-AEFB-0336197D8ECD}",NA,NA,NA,NA,NA,NA
"{68C0E9E7-6F87-4144-869F-DEEFC92A2487}",NA,0,0,0,1,0
"{1B9E0447-D95D-4B0A-B311-603634D11C4D}",NA,0,0,0,1,0
"{F00DD6CF-B9BA-4BE4-8D05-105F1BD693F8}",1,NA,NA,NA,NA,NA
"{F536B876-9FFF-4159-BEBE-8DEF5F60BCC1}",NA,0,0,0,1,0
"{FE3912CC-F113-4DB8-9E53-ABA10251999B}",NA,0,1,0,1,0
"{F41DC8EF-75B0-4F24-B40F-547BA44BB9EF}",1,NA,NA,NA,NA,NA
"{D971189B-87FD-444E-BC53-6CBD3581CE4E}",NA,0,0,0,1,0
"{D48372F2-C4A2-4F03-AEC8-C196D89724BE}",NA,NA,NA,NA,NA,NA
"{0E12CFF3-458F-4580-875A-0F887D20B519}",NA,NA,NA,NA,NA,NA
"{53047C52-4DA0-4023-9A1E-555F81691CCB}",NA,NA,NA,NA,NA,NA
"{A0E4898F-52ED-4CF8-BB3A-517C3CADE957}",NA,0,1,0,1,0
"{91E4F7A9-E9F7-4B63-A6E1-3C7919741FC2}",NA,0,0,0,1,0
"{FE9B7E18-55F6-4F81-82DF-AE54132B5FE0}",NA,1,0,0,1,0
"{417BD574-115D-4EA9-AA62-033DB2C6F62B}",NA,0,0,0,1,0
"{1D8BD4A9-68D1-4F88-A822-77A708BC9CB9}",1,NA,NA,NA,NA,NA
"{2D100CC3-8E39-4FE9-A05A-9E61C1D932F6}",NA,0,0,0,1,0
"{EC98C35E-B2E3-421A-A4FC-02FB5724697F}",NA,NA,NA,NA,NA,NA
"{5A4B08D9-7E70-4B65-A637-EA54B3E983B6}",NA,1,0,1,1,0
"{025733C5-4372-4441-A254-A14798A62ECA}",2,1,0,1,1,0
"{ED44A96C-9221-4881-906A-DE30F3EBAF10}",1,0,0,0,1,0
"{197C8D4B-ABC1-4322-B492-C7B37DF92931}",2,0,0,0,1,0
"{961052F6-3D6F-486E-9EEB-79563AB57B6E}",NA,NA,NA,NA,NA,NA
"{3D6B7D0B-92D8-4625-B58F-826E0969A527}",NA,NA,NA,NA,NA,NA
"{DF5C222A-745D-4731-876A-03B8B8068305}",NA,NA,NA,NA,NA,NA
"{088B0191-D7DA-4060-B7B7-5D6C9F386699}",NA,NA,NA,NA,NA,NA
"{62B3A3CE-DE77-4882-BA84-85E9F52E44DF}",NA,1,0,1,1,0
"{BBD77D12-28DC-4006-8D89-E415E69C342C}",1,1,0,0,1,0
"{3BDBF583-AAEA-401D-9700-116F44E8DAEE}",2,0,0,1,1,0
"{4D107A8C-8BCD-45FB-A1E4-AB3B23E9CCEE}",NA,NA,0,0,7,0
"{DC789A0B-EAF8-4DA5-8EED-CB3000AA4E2A}",NA,0,0,0,7,0
"{016BF50A-2812-43BE-A467-E79AE3B4AAA9}",NA,1,0,0,1,0
"{4B02F5A6-F9DA-475E-9329-F2B4497B155B}",NA,1,0,0,1,0
"{18929DB6-233F-4BCE-9183-D69AC628A8B9}",NA,0,0,0,1,0
"{1F0E4E6D-D640-445D-9035-CB786A2DEB89}",NA,1,0,0,1,0
"{64E2A092-B5D1-4F84-948B-6FA268EDC1D9}",NA,1,0,0,1,0
"{6BFED95F-270A-450B-91BE-D5DFB6A3A28E}",NA,0,0,0,1,0
"{75C592FE-A4E7-4610-A316-FC3778121101}",NA,1,0,1,1,0
"{39951FB6-A51E-40CA-B114-5DDDF681A6A3}",NA,1,0,0,7,0
"{0A417726-28CD-47ED-9238-4AA574B64B76}",NA,1,1,0,1,0
"{F07226E6-2D8E-4029-8BCE-71DB0871FA9C}",NA,0,0,1,7,0
"{291719ED-B56C-4637-B137-F30FD8F08BF5}",NA,0,0,0,1,0
"{0D126248-15CC-44E0-8621-4EFB7D3548E3}",NA,0,0,1,1,0
"{F249BC3F-700A-4B78-B4CB-28EEC28D230E}",NA,0,0,0,1,0
"{C221732F-9BBD-4896-A734-0B95C26EFC06}",NA,0,0,0,1,0
"{6542F810-DBC8-420C-A789-44B12B5D02E9}",NA,0,0,0,7,0
"{AA27274D-3D60-483C-BF29-BFDCC1627BB1}",NA,1,1,0,1,0
"{0BDB5705-3C7A-41A5-ABB6-C6C8126EBE90}",NA,NA,NA,NA,NA,NA
"{3E68EF3C-A3D0-4D66-BC97-31796C32F9EA}",NA,0,0,0,1,0
"{51DE5008-B2F6-4A24-A3A9-C13B39530B90}",NA,0,0,0,1,0
"{0C65D34E-0FCE-4414-BED2-CAA55F0A41BF}",NA,0,0,0,1,0
"{924E607E-23D4-4B06-A739-AAC5FDB215AB}",NA,1,0,0,1,0
"{166A668C-FDA4-42F4-A1AF-7BF8FFB0AFCF}",1,1,0,0,1,0
"{E167A5BC-E2E1-495E-A328-3FBED31C3AB1}",NA,NA,NA,NA,NA,NA
"{FE7C7777-8B4E-4EF1-8B11-441DC6A22C01}",NA,NA,NA,NA,NA,NA
"{C89A2631-54B2-4AB6-9876-1C3C903A8623}",1,1,0,0,1,0
"{7F9A8391-BE0E-46AF-BE2A-363EA81987FA}",NA,0,0,0,1,0
"{36E39701-9EB3-4CAD-A417-70C1AB6436DB}",1,0,0,0,1,0
"{B6772E8D-0EFE-49CC-971E-F3339DDF18C6}",NA,0,1,0,1,0
"{C4F54919-6749-4F5F-808C-B9055A4FF7F6}",NA,0,0,1,1,0
"{E2B29BC4-7BB8-44B9-BFB5-E3BD84CD7402}",NA,0,0,0,1,0
"{8AA2264D-34EF-48CF-BDC2-8B85331D6CD4}",NA,0,0,0,1,0
"{94022336-9651-4382-8292-43565F7725A7}",NA,NA,NA,NA,NA,NA
"{D93AF3CA-C746-42A1-9653-4D8B3F725BCA}",NA,0,0,1,1,0
"{30608DB9-882E-4B89-AC12-2383FA5CB313}",NA,1,0,0,1,0
"{5DE66BD0-A776-47E4-9F7A-775E93D569A8}",1,1,1,0,1,0
"{0D16AC9D-ADAC-4961-A1F4-871F59FDBA63}",NA,1,0,0,1,0
"{C5AF89BA-93C7-4500-8807-C65682686B0E}",NA,1,0,0,1,0
"{F1B82335-E90D-4C5C-AB80-E9CC19FFAD1C}",NA,1,0,0,1,0
"{88BB677C-CCD4-42A7-8A44-72CDE9EBF8F6}",NA,1,0,0,1,0
"{76DEEC8C-23CE-4721-BB04-6A2FA4CFEF6A}",NA,NA,NA,NA,NA,NA
"{89B844E1-322E-45C4-93FC-EDF108648583}",NA,NA,NA,NA,NA,NA
"{505A6A9C-EA9F-435D-BFF9-0099986F97B8}",NA,1,0,0,1,0
"{0F8FF398-3697-4236-9839-856B5BF55CEC}",NA,NA,NA,NA,NA,NA
"{D8006980-F92F-4FE2-B1BA-AFDA967F6CF4}",NA,0,0,0,1,0
"{E2F8B78C-6FF0-4070-9351-E9B1435CDB53}",NA,1,0,0,1,0
"{43A558C6-EF57-40A1-8160-5D04AD617C66}",NA,1,0,0,1,0
"{BD26B49E-CA81-4401-A455-62575C6820FC}",NA,NA,NA,NA,NA,NA
"{0546E062-9F52-4046-8D81-CB9FA4017594}",NA,1,0,1,1,0
"{AE58389A-3BE4-4958-8180-00F90402EBA4}",2,1,0,1,1,0
"{1CDA711F-ECFC-421D-A147-6783B2A932BF}",NA,1,0,0,1,0
"{D4BEDD76-B8AA-4E9A-9DA4-5A7DC18182A3}",NA,1,0,1,1,0
"{48181A14-9737-4B36-8A58-DFB4637287AA}",NA,NA,NA,NA,NA,NA
"{C7C89AAA-B655-41FB-8B2F-B8F7805BE0C7}",NA,0,0,1,1,0
"{49968BA6-C042-4768-826B-E3166AA70132}",1,0,0,0,1,0
"{191EE051-53EE-4FF5-9228-6CE87C6C1977}",2,1,0,1,1,0
"{6FD889A6-B4F7-48A5-B301-F73E9BAE57C0}",NA,NA,NA,NA,NA,NA
"{070D3840-A088-482F-A1DB-D697D536CD77}",NA,0,0,0,1,0
"{0C773038-1D8D-4706-9E0C-2A37CAAE9AE6}",NA,1,0,0,1,0
"{0560246E-3A74-4738-88C8-7B8F81A38A96}",NA,0,0,0,1,0
"{59A87257-9C1F-486E-9C18-28DF1A0E80DC}",NA,1,0,0,1,0
"{10830620-0205-4306-84D5-9C86DF864012}",NA,1,0,0,1,0
"{665A5C48-0765-44EB-815C-E63705BF7645}",NA,0,0,0,1,0
"{18562A4A-A5A3-47D5-877D-5E0153439D41}",2,0,0,0,1,0
"{2397CF68-EFB7-4CCD-864B-BD8EA6CD599C}",NA,1,1,0,1,0
"{E8702D7C-6769-4E47-8CBA-9C3DED1B5813}",NA,1,1,0,1,0
"{F96BC887-4A34-4BC3-8E59-93A627071393}",NA,NA,NA,NA,NA,NA
"{2973CE59-213E-447F-BC35-C99D53965D77}",NA,1,0,0,1,0
"{C7004216-3B13-4E97-935C-87A076EEC032}",NA,1,0,0,1,0
"{ABBE4D5E-2FAA-444B-9BA2-E815BF83DD71}",NA,1,0,0,1,0
"{6CC28CCA-CF23-4712-9924-F927D4AD0DB7}",NA,NA,NA,NA,NA,NA
"{0ECEEDA1-7681-4B6D-989B-40FA096A2D83}",NA,1,0,0,4,1
"{972EF062-159B-4D9F-A3E3-94D4E386A1AB}",1,0,0,1,1,0
"{CA29BAF6-D0D2-46D6-8D4C-543A64728C74}",NA,0,1,1,1,0
"{D038BAD3-F507-488B-AC87-38755C961444}",NA,1,0,0,1,0
"{B24F321E-AD77-4B52-A37D-1542433BB065}",NA,0,1,0,1,0
"{644FDDAF-C09F-458A-B65E-10D02DB8558F}",NA,1,0,0,5,1
"{DC94D0F0-967E-43BC-88DB-ACC6D871C653}",NA,1,0,1,1,0
"{AA253D6F-C7F5-46F1-B4CF-CC4D9E5790D0}",NA,0,NA,NA,7,0
"{D3F8E597-70BB-4AB3-85DC-06A31B9AB276}",NA,0,0,0,1,0
"{8247074A-D171-4A82-8D21-7C32F4DFD9DE}",NA,0,0,1,1,0
"{A3A1DCCD-C64B-4A94-8498-35412360B64C}",NA,0,0,0,1,0
"{51DB1AE2-74DE-4983-BEB2-7417DE306815}",NA,1,0,0,1,0
"{6A6F08D5-7CCF-4DEE-A3C7-B502E805CD7C}",NA,1,0,1,1,0
"{8A3BCD01-3DC6-486E-B2F9-2EEAAF0D36CE}",NA,0,0,0,1,0
"{0BBC03C0-9599-4F1F-B822-FE2D783089D7}",NA,1,1,0,1,0
"{2C34FE91-CB01-48D9-9878-16F147B81153}",NA,0,0,0,1,0
"{512B43B7-63A0-4E3A-8687-0898F8E88710}",NA,0,0,1,1,0
"{7A4EB17A-7CFD-4FA7-B2C0-ABA2DC7E1B3E}",NA,0,0,1,1,0
"{AFE9069F-7FDA-432C-94A3-ADA413396CFF}",NA,NA,NA,NA,NA,NA
"{055C69F9-21C6-4ED5-80B2-2B82DD8C8826}",NA,1,0,0,1,0
"{7BCE9C89-B1F8-4350-A293-DCF2EF836F44}",NA,1,0,0,1,0
"{2DB416A4-A043-4BE9-9FB9-3D81E8EEA293}",NA,0,0,0,1,0
"{8ECC0F7D-4292-49E3-84A3-D6905415DD76}",NA,0,0,0,1,0
"{709CCA0F-6F7B-4ACE-9792-310224BE27C2}",NA,0,0,0,1,0
"{67C3FCBD-BCF9-4C9D-9A4A-D029E55E6585}",NA,0,0,0,1,0
"{A9947C2D-B40E-471E-AE50-14D0C859F933}",NA,0,0,0,1,0
"{72373065-603D-421B-8208-A89348FF47FD}",NA,NA,NA,NA,NA,NA
"{1737CE3C-F70E-49BB-9CA3-95A76CAAD54C}",NA,0,0,0,1,0
"{DE49EECE-0888-46ED-8322-FB023291C563}",NA,NA,NA,NA,NA,NA
"{65B76729-264F-40EE-9DA2-60CCE2311615}",NA,NA,NA,NA,NA,NA
"{D678101B-CA56-4658-B2F9-E004822AE4F1}",NA,0,0,0,1,0
"{8559CA09-582A-4A9E-8617-1AC62891D3D3}",NA,1,0,0,1,0
"{0ABF3B8B-A722-47C4-B0F5-F8C2310D934B}",NA,0,0,0,1,0
"{1CDC0190-DBD3-483A-BF88-30345F003E7D}",NA,0,0,0,4,1
"{B48D2BEE-666E-4D71-82BD-6B9A973FA2EF}",NA,0,0,1,1,0
"{A5094A26-5C2E-404E-9010-530A103F6C0A}",NA,0,1,0,1,0
"{30BFFBE2-472C-4881-99CF-57830B8B038D}",1,1,0,0,1,0
"{B4213E98-01AC-45BC-87DF-3949CE408E10}",NA,0,0,0,1,0
"{E9B0A92B-F02C-4178-8699-FB5173875B8A}",NA,0,0,0,1,0
"{1093E276-7183-4E2C-AE87-0541F85849D0}",NA,0,0,0,1,0
"{4490EE3F-C7CA-43A9-B46D-762A854DBF44}",NA,0,0,0,1,0
"{236AFA39-5FD2-4FE1-B7EC-D182B899427A}",NA,NA,NA,NA,NA,NA
"{AD5415EB-D6A0-4A88-AC19-717D5409D3C0}",NA,0,0,0,7,0
"{99D9EDF0-EE1F-445B-A165-901D3EDCB136}",NA,NA,NA,NA,NA,NA
"{B051CC61-DDD4-4E9F-A876-0BC1921BC3FE}",1,0,0,0,1,0
"{8AD711E8-C510-43DB-ACE1-6A9BCE67795E}",1,NA,NA,NA,NA,NA
"{58972341-9E53-441B-881B-885DCAE1923B}",2,0,0,0,1,0
"{74A7C784-D50C-4D7D-BED7-77F0C3DDA50F}",NA,0,1,0,1,0
"{47CAB326-A35D-47EF-BB57-19E6FD5D139D}",NA,0,0,0,1,0
"{8887A2B1-2B21-473F-AEE8-CCD850A62161}",1,0,0,0,1,0
"{DA33E202-32C8-43EC-8228-76BF32736723}",NA,1,0,0,1,0
"{895BB413-C669-48B6-8494-32B248410693}",NA,1,0,0,1,0
"{DB26200D-CC5A-406C-94CD-CBABE4328583}",NA,NA,NA,NA,NA,NA
"{95AB9BD7-3B14-4B83-8852-EF8A3E54305F}",NA,1,0,0,1,0
"{245091CF-D6E2-4E04-BC58-443996F9F8B0}",NA,0,0,0,1,0
"{73A5A846-0FFA-499A-B1E4-0147086DAE47}",1,NA,NA,NA,NA,NA
"{C0E47677-8BC9-482B-A964-594AA9C5BE3F}",NA,0,0,0,1,0
"{5F6AF8D0-5C6C-4945-8383-08F4B7C3EC2B}",NA,NA,NA,NA,NA,NA
"{49AD1BE2-22E7-4F74-B228-68DEB4DB12E7}",NA,1,0,0,1,0
"{E131A9B0-C1D5-49FA-BA43-A911302B2DF1}",NA,0,0,0,1,0
"{8687D2FC-32CF-4B2E-AA82-323C1E1F2297}",NA,0,0,0,1,0
"{15BAB5DF-D1BC-4993-81B9-6EFB1D7BFC7F}",NA,0,0,0,1,0
"{4F753317-C987-4AD2-BF85-6D75BD8C9EA6}",1,0,0,0,1,0
"{31E56376-000C-4924-B1D1-9FA0B9EC69A4}",NA,0,0,0,1,0
"{7F8F4B52-F395-4C7F-9F30-FBB53E318E3C}",NA,0,0,0,1,0
"{7FCA088C-87D7-41AF-A444-C6B771B024B6}",NA,1,0,0,1,0
"{9508895F-AA8A-483D-8FC2-F138C49E4E17}",NA,1,0,0,1,0
"{C3A9FD4C-E2F6-4769-9B4D-C1C121CB3FCA}",2,0,0,0,1,0
"{C4037022-CC26-41A3-9BDB-F56C76196391}",1,0,0,0,1,0
"{B513C957-2BF7-4E5B-9D42-707553C396E8}",2,0,0,1,1,0
"{1EAB2AAD-7D6E-4D0C-9F51-7DA8ACE5E627}",NA,0,1,0,1,0
"{1C95B55D-67F0-483E-B538-02ABEE1224F2}",NA,1,1,0,1,0
"{4EB3071B-F221-44D1-95FF-968864C9E232}",NA,0,1,0,1,0
"{5F5ED179-4FED-49A6-BD2A-3C19B5E49680}",NA,1,0,0,1,0
"{AA8C2A23-B85B-45BD-B42E-0E27BE253AA6}",NA,0,0,0,1,0
"{A92FE79A-A951-4751-8904-DEAB15DF2B49}",2,0,0,0,1,0
"{194966F5-DFC7-4E19-8B16-0D2C47446715}",1,NA,NA,NA,NA,NA
"{1EF8DA17-9750-4AF6-AEDC-C889008DF455}",NA,1,0,1,1,0
"{B04AA388-88FE-485D-B4CA-3876679AAB4B}",NA,NA,NA,NA,NA,NA
"{82FBDBF7-AB40-47AD-BAF4-5ADEF0968DE5}",2,1,0,1,1,0
"{527A221A-87B6-4588-9537-F4A4BF44B0C9}",NA,1,0,0,1,0
"{5862160D-2660-449D-B022-6FBAD3223DC4}",NA,NA,NA,NA,NA,NA
"{DE66A573-6655-439D-BDA6-B7AD17D60175}",NA,0,1,0,1,0
"{23763690-1CF8-439E-AD64-710467508304}",NA,0,0,0,7,0
"{983068D0-20F3-48A4-B52F-90BB3CD783CB}",NA,NA,NA,NA,NA,NA
"{018C0812-BA1A-49C5-BD15-C86E80383E64}",NA,NA,NA,NA,NA,NA
"{CA76102B-F6CA-4916-8895-A0BA046458C9}",NA,0,0,0,7,0
"{4DD1F717-AFBA-4F42-A8D1-4DEB937A20BE}",NA,NA,NA,NA,NA,NA
"{E65C6CA3-8969-45D7-8E52-6D54D359A611}",NA,0,0,0,1,0
"{28130704-F990-4EEA-B45A-6178FD6AADF9}",NA,1,0,1,1,0
"{E2734B2F-58BD-460F-A942-FBF6BAD22F3B}",NA,0,0,0,1,0
"{512E214B-0681-4BCB-89AE-5010415EC809}",NA,1,0,0,1,0
"{E0BB578E-40C0-4F74-A0C7-FE6813F9F4D0}",NA,1,0,0,1,0
"{6D9900D8-F4B9-4E37-A96C-139CF7A7FFA0}",NA,0,0,0,1,0
"{324A0EDE-840A-4027-A4B2-033BA4411D09}",NA,0,0,0,1,0
"{0766AE78-6C35-4BF6-91E7-C2BFD939AA35}",NA,NA,NA,NA,NA,NA
"{6C2CB050-DCAC-41CD-94F9-9C95B9AC609D}",NA,0,0,0,1,0
"{A3CD6504-C5D9-4D18-9CB7-5390EE90C9E2}",NA,0,0,0,1,0
"{F65D3818-D05A-48C5-B2A9-F88E77FB40EF}",NA,0,0,0,4,1
"{C8F2ED05-F5BB-4286-B6B3-2C30595306F6}",NA,0,1,0,1,0
"{13687BC9-C30C-4118-AEC0-24FD3ECC9DD8}",NA,0,0,0,1,0
"{D8911FBC-DCFB-48A1-89A7-8C9958927E4B}",NA,0,0,0,1,0
"{F657B050-DC19-4446-B637-6E035FDAAB60}",NA,0,0,0,1,0
"{D895B181-CE27-441E-8444-0DF42B11C850}",NA,0,0,0,1,0
"{9E252BD2-F71B-4923-845A-38E7FDCB8184}",NA,1,0,0,1,0
"{1DC22EF4-0D99-497B-B2D0-1812D17CC4D9}",NA,0,0,0,1,0
"{E0B0630E-D5D2-4E19-8D3B-34F854FBDDAF}",NA,1,0,0,1,0
"{20EF7A03-E88A-4098-B78B-C4B545AFAD38}",NA,NA,NA,NA,NA,NA
"{FA5EF613-3C84-4D9C-9158-E0B5A6C504BD}",NA,0,0,0,1,0
"{8329DF31-6411-4941-A5E0-EA31D2A86A8B}",1,0,1,0,1,0
"{48133BCC-C174-43FB-91ED-E23252F3E15A}",NA,0,0,1,1,0
"{30607DC5-9C56-4F2A-A11F-D6CF2E404EB5}",NA,NA,NA,NA,NA,NA
"{936AE4E9-B12A-4193-8976-2979D5B75BA4}",NA,1,0,1,1,0
"{925EB28F-8041-493A-BACC-E31E86E981B7}",1,0,0,1,1,0
"{7E8AF861-B702-4F45-A4ED-44B45E163663}",NA,0,0,0,1,0
"{9743E36E-68BA-42BF-BC78-8CBB7A40106F}",1,0,0,0,1,0
"{A594CB9E-9739-4777-ACFC-B5160DF224C3}",NA,0,0,0,1,0
"{70C73EEA-5F0D-46B9-B191-C23726406756}",2,0,0,0,1,0
"{F8E9AA01-8CCE-461E-AEE7-4D748A89FFB0}",NA,0,0,0,1,0
"{D8B0FA65-FA24-465C-94D1-41B297BE9604}",NA,NA,NA,NA,NA,NA
"{32C12217-32D4-4FA8-9DE3-C91979B69612}",NA,0,0,0,1,0
"{5EFEDE3F-DF72-4B04-BAB1-69FB80EDA76E}",NA,0,1,0,1,0
"{271C2214-E75B-4A26-BAA2-F1921A42D0A6}",NA,NA,NA,NA,NA,NA
"{53DA1F2A-CA9A-4928-9FAA-7100D41BF838}",NA,0,0,0,1,0
"{1F87BAFF-470D-4561-93C9-0B1E7BD1C69B}",NA,NA,NA,NA,NA,NA
"{78C12C58-D2B9-4C88-9A26-426A1DEC4D24}",NA,0,0,0,1,0
"{6182D74C-7CB7-49AE-8A94-E13166A733C1}",NA,NA,NA,NA,NA,NA
"{C03B1914-E923-48FC-9ABB-857357B84FB4}",NA,0,0,0,1,0
"{6C8DF68A-BD1F-47C8-9DB2-1341AF36FFEE}",NA,1,0,0,1,0
"{4E2E874E-D13A-425F-87C1-CBFCD49DF64A}",NA,0,0,0,1,0
"{0BC4AE0C-600D-4310-B863-1E5E8DB8223E}",NA,1,0,0,1,0
"{4A8F0C3D-BDEA-4E4C-842A-5AE23C65AFB7}",NA,0,0,0,1,0
"{E905D069-59B0-4BC8-90CD-5A7F94618210}",NA,0,0,0,1,0
"{046554BB-263A-4FD0-80F5-5E78B8AE11A2}",NA,0,0,0,1,0
"{3A27DC83-ABEF-4C39-9DD6-D854EEEC649F}",NA,0,0,0,1,0
"{F01BC2E1-AD78-44DC-B343-0D9A85A51501}",NA,0,0,0,1,0
"{A9D2929C-17F3-40B7-823F-5735E55E6A74}",1,0,0,0,1,0
"{79CA2AE5-6DDE-4856-98EA-EC01715CA4D7}",NA,NA,NA,NA,NA,NA
"{42821333-E37B-4ED7-9E4B-87C439B1ED50}",NA,0,0,0,1,0
"{4D860DA9-D01B-4CE3-AF11-FF41A91210C0}",NA,NA,NA,NA,NA,NA
"{E525D26A-A253-4F69-8D1E-DA4724221FEA}",NA,1,0,0,7,0
"{5FDB26F0-4240-49FD-A1A5-39C73010B195}",NA,NA,NA,NA,NA,NA
"{8FA3B1F9-D0D6-4EA5-9DFA-5C705CE11CD2}",NA,1,0,0,1,0
"{AB3CB8BB-C09F-40AD-AC96-BC9D409F09BA}",NA,0,0,0,1,0
"{33E93498-BE49-40EC-9154-6DA59C180822}",NA,NA,NA,NA,NA,NA
"{DA179E30-C3A7-44E8-9DC4-B6D28913A1DC}",1,0,0,0,4,1
"{D05ACC68-EB21-4AD1-9C37-D75F1126F47A}",NA,0,0,0,1,0
"{7936B312-D0BB-46D6-8FAB-54270D47874A}",NA,0,0,0,1,0
"{55A37C3D-96B4-401F-B708-16181FD34A96}",NA,0,0,0,1,0
